"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","ISRC","Added By","Added At","Artist Genres","Danceability","Energy","Key","Loudness","Mode","Speechiness","Acousticness","Instrumentalness","Liveness","Valence","Tempo","Time Signature","Album Genres","Label","Copyrights"
"spotify:track:5OULYbjWNukOzjjR7GlMGO","Happy Pills","spotify:artist:2Kx7MNY7cI1ENniW7vT30N","Norah Jones","spotify:album:3N9ECfsk4OUDKhmhPT3OPX","Little Broken Hearts","spotify:artist:2Kx7MNY7cI1ENniW7vT30N","Norah Jones","2012-01-01","https://i.scdn.co/image/ab67616d0000b2738bdd58c18690457ed7a28592","1","10","214680","https://p.scdn.co/mp3-preview/c495d0f583cffb05d9ff07b31e325d7f991d1186?cid=9950ac751e34487dbbe027c4fd7f8e99","false","51","USBN21200218","","2014-08-08T13:18:54Z","contemporary vocal jazz,jazz pop,vocal jazz","0.641","0.441","0","-6.993","1","0.0327","0.0897","0.000601","0.114","0.962","177.811","4","","Blue Note Records","C © 2012 Blue Note Records, P ℗ 2012 Blue Note Records"
"spotify:track:5TOYgNohZAFEPOtnchPhZS","Arlandria","spotify:artist:7jy3rLJdDQY21OgRLCZ9sD","Foo Fighters","spotify:album:5lnQLEUiVDkLbFJHXHQu9m","Wasting Light","spotify:artist:7jy3rLJdDQY21OgRLCZ9sD","Foo Fighters","2011-04-12","https://i.scdn.co/image/ab67616d0000b273cdac19bbaee5cc123edcc26f","1","5","267560","https://p.scdn.co/mp3-preview/6afe3e08e7669eab0c38f48e0a5f9b0c1aa9cb5e?cid=9950ac751e34487dbbe027c4fd7f8e99","false","58","USRW31100007","","2014-08-08T13:18:54Z","alternative metal,alternative rock,modern rock,permanent wave,post-grunge,rock","0.632","0.734","9","-5.179","1","0.0375","0.000128","0.0000104","0.337","0.645","116.337","4","","RCA Records Label","P (P) 2011 Roswell Records, Inc. under license to RCA Records, a unit of Sony Music Entertainment"
"spotify:track:5g5cNRvCJtb2olMf1TWYWG","New Slang (Live with Sam Beam)","spotify:artist:4LG4Bs1Gadht7TCrMytQUO","The Shins","spotify:album:4kGc3QDABAChHPEhAHzVOb","Fighting In A Sack","spotify:artist:4LG4Bs1Gadht7TCrMytQUO","The Shins","2004-07-13","","1","3","231453","","false","0","USSUB0265303","","2014-08-08T13:18:54Z","albuquerque indie,alternative rock,canadian indie,chamber pop,indie pop,indie rock,modern rock,portland indie,stomp and holler","0.485","0.365","0","-9.682","1","0.0315","0.923","0.00000188","0.847","0.363","120.934","4","","Sub Pop Records","C 2004 Sub Pop Records, P 2004 Sub Pop Records"
"spotify:track:5kr3j5Clb9rjEposoMyLVt","Welcome to Paradise","spotify:artist:7oPftvlwr6VrsViSDV7fJY","Green Day","spotify:album:4uG8q3GPuWHQlRbswMIRS6","Dookie","spotify:artist:7oPftvlwr6VrsViSDV7fJY","Green Day","1994-02-01","https://i.scdn.co/image/ab67616d0000b273db89b08034de626ebee6823d","1","5","224133","https://p.scdn.co/mp3-preview/3997c511ba41414ffd460b57caefb59b925ebbea?cid=9950ac751e34487dbbe027c4fd7f8e99","false","71","USRE19900149","","2014-08-08T13:18:54Z","modern rock,permanent wave,punk,rock","0.37","0.96","3","-4.162","0","0.0378","0.000241","0.0116","0.0563","0.717","89.428","4","","Reprise","C © 1994 Reprise Records for the U.S. and WEA International Inc. for the world outside of the U.S., P ℗ 1994 Reprise Records for the U.S. and WEA International Inc. for the world outside of the U.S."
"spotify:track:5lN1EH25gdiqT1SFALMAq1","Gold on the Ceiling","spotify:artist:7mnBLXK823vNxN3UWB7Gfz","The Black Keys","spotify:album:5DLhV9yOvZ7IxVmljMXtNm","El Camino","spotify:artist:7mnBLXK823vNxN3UWB7Gfz","The Black Keys","2011-12-06","https://i.scdn.co/image/ab67616d0000b2736a21b97de47168df4f0c1993","1","3","224333","https://p.scdn.co/mp3-preview/fb86bf4a03ad45e4e0d3b74f537ea811c60b4ccf?cid=9950ac751e34487dbbe027c4fd7f8e99","false","73","USNO11100275","","2014-08-08T13:18:54Z","alternative rock,blues rock,garage rock,indie rock,indietronica,modern blues rock,modern rock,punk blues,rock,roots rock","0.505","0.833","0","-4.632","1","0.0475","0.00772","0.000079","0.069","0.565","130.121","4","","Nonesuch","C © 2011 Nonesuch Records, P ℗ 2011 Nonesuch Records"
"spotify:track:5mfA2CBzQeGiTk9wFItCsS","Zero","spotify:artist:3TNt4aUIxgfy9aoaft5Jj2","Yeah Yeah Yeahs","spotify:album:2SIaQf1NRVarE8HDX5j8zG","It's Blitz! (Deluxe Edition)","spotify:artist:3TNt4aUIxgfy9aoaft5Jj2","Yeah Yeah Yeahs","2009-03-06","https://i.scdn.co/image/ab67616d0000b273cf43fbba75dbc2d31ceb4730","1","1","265786","https://p.scdn.co/mp3-preview/909a82cd5d9091e4f4c1a80be9ac54db7ab585dc?cid=9950ac751e34487dbbe027c4fd7f8e99","false","39","USUM70953075","","2014-08-08T13:18:54Z","alternative dance,alternative rock,art pop,dance-punk,garage rock,indie rock,modern rock,neo-synthpop,new rave","0.504","0.947","11","-4.11","1","0.106","0.00113","0.313","0.383","0.147","124.013","4","","Interscope","C © 2009 Yeah Yeah Yeahs, under exclusive license to DGC Records, P ℗ 2009 Yeah Yeah Yeahs, under exclusive license to DGC Records"
"spotify:track:5yM7n12a0w0ZIxgwoobENF","When the Levee Breaks - 1990 Remaster","spotify:artist:36QJpDe2go2KgaRleHCDTp","Led Zeppelin","spotify:album:1Ugdi2OTxKopVVqsprp5pb","Led Zeppelin IV","spotify:artist:36QJpDe2go2KgaRleHCDTp","Led Zeppelin","1971-11-08","https://i.scdn.co/image/ab67616d0000b273cd25ce73e3eddeedb995fcee","1","8","427800","","false","0","USAT29900624","","2014-08-08T13:18:54Z","album rock,classic rock,hard rock,rock","0.28","0.729","5","-9.106","1","0.0332","0.00184","0.73","0.103","0.801","142.754","4","","Rhino Atlantic","C © 1971 Swan Song Inc., P ℗ 1971 Atlantic Recording Corp., a Warner Music Group company"
"spotify:track:62jFrzCMncwCQTnt8RcHw7","Freedom At 21","spotify:artist:4FZ3j1oH43e7cukCALsCwf","Jack White","spotify:album:6eSJ0lu0uwtiqXkP7Qrrno","Blunderbuss","spotify:artist:4FZ3j1oH43e7cukCALsCwf","Jack White","2012-04-20","https://i.scdn.co/image/ab67616d0000b27331521abf3574d6f66084f366","1","3","171640","https://p.scdn.co/mp3-preview/31400414ac5ca2c474337699eab0847a00006b58?cid=9950ac751e34487dbbe027c4fd7f8e99","false","46","USSM11200652","","2014-08-08T13:18:54Z","alternative rock,blues rock,garage rock,garage rock revival,indie rock,modern blues rock,modern rock,punk blues,rock","0.38","0.763","9","-11.383","1","0.0465","0.0000969","0.0248","0.592","0.522","160.611","4","","Third Man Records/Columbia","P (P) 2012 Third Man Records"
"spotify:track:63Kdr7jLTZxHr7MgjMiKmh","Phenomena","spotify:artist:3TNt4aUIxgfy9aoaft5Jj2","Yeah Yeah Yeahs","spotify:album:4vILeh9sgKiDXnyL2pHCiz","Show Your Bones","spotify:artist:3TNt4aUIxgfy9aoaft5Jj2","Yeah Yeah Yeahs","2006-01-01","https://i.scdn.co/image/ab67616d0000b273996511f127936c878b380a21","1","4","250133","https://p.scdn.co/mp3-preview/0057307253287e6dd27792c85f29848e44127fd6?cid=9950ac751e34487dbbe027c4fd7f8e99","false","39","USUM70601053","","2014-08-08T13:18:54Z","alternative dance,alternative rock,art pop,dance-punk,garage rock,indie rock,modern rock,neo-synthpop,new rave","0.501","0.896","2","-5.308","1","0.1","0.00749","0.000177","0.0758","0.47","156.583","4","","Interscope","C © 2006 Yeah Yeah Yeahs, P ℗ 2006 Yeah Yeah Yeahs, under exclusive license in the United States to Interscope Records"
"spotify:track:6AcLdK7KdtoA582xcLPa4X","Do","spotify:artist:4F84IBURUo98rz4r61KF70","The White Stripes","spotify:album:2ZZqcdqn5a4eA6CbKu46iD","The White Stripes","spotify:artist:4F84IBURUo98rz4r61KF70","The White Stripes","1999-06-15","https://i.scdn.co/image/ab67616d0000b2739f48057f3c0fb0c7c56306f8","1","11","185000","","false","0","GBBKS0100400","","2014-08-08T13:18:54Z","alternative rock,blues rock,detroit rock,garage rock,modern blues rock,permanent wave,punk blues,rock","0.487","0.643","4","-4.791","1","0.0372","0.902","0.0000258","0.105","0.432","138.349","4","","XL Recordings","C 2001 XL Recordings Ltd. Under exclusive license fromThird Man Records, P 2001 XL Recordings Ltd. Under exclusive license fromThird Man Records"
"spotify:track:6N15UFhX19s78TOP93OfGx","Joining The Dots","spotify:artist:7Ln80lUS6He07XvHI8qqHH","Arctic Monkeys","spotify:album:0rgR67B8jzuB7x20eMVKEU","My Propeller","spotify:artist:7Ln80lUS6He07XvHI8qqHH","Arctic Monkeys","2010-03-23","https://i.scdn.co/image/ab67616d0000b2737a44d970744102da4f34dcbb","1","2","199000","","false","0","GBCEL1000092","","2014-08-08T13:18:54Z","garage rock,modern rock,permanent wave,rock,sheffield indie","0.518","0.864","4","-5.327","0","0.0387","0.0515","0.109","0.639","0.704","126.031","4","","Domino Recording Co.","C 2010 Domino Recording Co, P 2010 Domino Recording Co"
"spotify:track:6SdAztAqklk1zAmUHhU4N7","Taken for a Fool","spotify:artist:0epOFNiUfyON9EYx7Tpr6V","The Strokes","spotify:album:6Jx4cGhWHewTcfKDJKguBQ","Angles","spotify:artist:0epOFNiUfyON9EYx7Tpr6V","The Strokes","2011-03-21","https://i.scdn.co/image/ab67616d0000b273397d02cfe1aab2923f9d1697","1","5","203240","https://p.scdn.co/mp3-preview/772cd74cf4c322a2373b8423a80fa220476be392?cid=9950ac751e34487dbbe027c4fd7f8e99","false","58","USRC11100043","","2014-08-08T13:18:54Z","alternative rock,garage rock,modern rock,permanent wave,rock","0.569","0.89","5","-4.447","1","0.0559","0.00595","0.0112","0.226","0.885","137.044","4","","RCA Records Label","P (P) 2011 RCA Records, a unit of Sony Music Entertainment"
"spotify:track:6XLikIH5besX4LSXYtHX2Y","When I Left the Room","spotify:artist:6YWdHD3R863Apw1hkx3BwC","Dan Auerbach","spotify:album:1aS3ouxrqC2xAjR5LJku6M","Keep It Hid","spotify:artist:6YWdHD3R863Apw1hkx3BwC","Dan Auerbach","2009-02-10","https://i.scdn.co/image/ab67616d0000b273a4987d73b0fea544ed75c571","1","12","241600","","false","0","USNO10807894","","2014-08-08T13:18:54Z","garage rock,modern blues rock","0.339","0.545","1","-6.786","1","0.033","0.0832","0.0096","0.288","0.218","92.683","4","","Nonesuch","C © 2009 Nonesuch Records, P ℗ 2009 Nonesuch Records"
"spotify:track:6XmQDSQfyLnjdb5KiByJnL","Screwdriver","spotify:artist:4F84IBURUo98rz4r61KF70","The White Stripes","spotify:album:2ZZqcdqn5a4eA6CbKu46iD","The White Stripes","spotify:artist:4F84IBURUo98rz4r61KF70","The White Stripes","1999-06-15","https://i.scdn.co/image/ab67616d0000b2739f48057f3c0fb0c7c56306f8","1","12","194226","","false","0","GBBKS0100401","","2014-08-08T13:18:54Z","alternative rock,blues rock,detroit rock,garage rock,modern blues rock,permanent wave,punk blues,rock","0.522","0.929","2","-3.489","1","0.188","0.202","0.000135","0.0576","0.733","95.11","4","","XL Recordings","C 2001 XL Recordings Ltd. Under exclusive license fromThird Man Records, P 2001 XL Recordings Ltd. Under exclusive license fromThird Man Records"
"spotify:track:6Zz92duX8D3EhLjhIFQK69","Love Interruption","spotify:artist:4FZ3j1oH43e7cukCALsCwf","Jack White","spotify:album:3e1xGjgbfU7yWFuyomK64s","Love Interruption","spotify:artist:4FZ3j1oH43e7cukCALsCwf","Jack White","2012-01-31","https://i.scdn.co/image/ab67616d0000b273fbbc8f4df19245d700485a31","1","1","156360","","false","0","USSM11200213","","2014-08-08T13:18:54Z","alternative rock,blues rock,garage rock,garage rock revival,indie rock,modern blues rock,modern rock,punk blues,rock","0.57","0.418","9","-9.332","1","0.0372","0.631","0.00000147","0.187","0.349","93.52","4","","Third Man/Columbia","C (P) 2012 Third Man Records under exclusive license to Columbia Records, a division of Sony Music Entertainment"
"spotify:track:6gU7ohksNd6LsEJMWfDRhp","Soma","spotify:artist:0epOFNiUfyON9EYx7Tpr6V","The Strokes","spotify:album:2k8KgmDp9oHrmu0MIj4XDE","Is This It","spotify:artist:0epOFNiUfyON9EYx7Tpr6V","The Strokes","2001-07-30","https://i.scdn.co/image/ab67616d0000b27313f2466b83507515291acce4","1","3","153840","https://p.scdn.co/mp3-preview/b7aefadb833729c0f2eca0bc588a4a77550b373a?cid=9950ac751e34487dbbe027c4fd7f8e99","false","54","USRC10100771","","2014-08-08T13:18:54Z","alternative rock,garage rock,modern rock,permanent wave,rock","0.499","0.706","0","-7.335","1","0.0302","0.0747","0.00289","0.0753","0.483","148.928","4","","RCA Records Label","P (P) 2001 The Strokes"
"spotify:track:6guVmw4OAh99kOfEZVDubT","In My Room","spotify:artist:1Li0eIWeMeWcOOWpImcG9H","Albert Hammond Jr","spotify:album:5VdOzZmXRZtDbzIW2wg8XK","Como Te Llama?","spotify:artist:1Li0eIWeMeWcOOWpImcG9H","Albert Hammond Jr","2008-07-08","https://i.scdn.co/image/ab67616d0000b2730498baacbac5473b9bc23b1c","1","2","198746","https://p.scdn.co/mp3-preview/ff44c0f66a921dbb074765f7300f502e4d803488?cid=9950ac751e34487dbbe027c4fd7f8e99","false","15","USRC10800219","","2014-08-08T13:18:54Z","garage rock","0.536","0.717","4","-4.735","0","0.0373","0.000406","0.00758","0.324","0.736","135.917","4","","Black Seal","P (P) 2008 Black Seal, a unit of SONY BMG MUSIC ENTERTAINMENT"
"spotify:track:6huiUj0YLVzaiqvkcueE4R","Satellite","spotify:artist:34XlPCFfB4vT7P1ekWq9Jc","Guster","spotify:album:4N6L0Ei8gusO0CEAa7F2zY","Satellite EP","spotify:artist:34XlPCFfB4vT7P1ekWq9Jc","Guster","2007-04-10","https://i.scdn.co/image/ab67616d0000b2731ae59aa7dbb8ad040a8a84d4","1","1","273160","","false","0","USRE10601665","","2014-08-08T13:18:54Z","boston rock","0.545","0.747","6","-6.304","0","0.0288","0.0035","0.0525","0.118","0.641","131.936","4","","Nettwerk Records","C © 2007 Nettwerk Music Group Inc, P ℗ 2007 Nettwerk Music Group Inc"
"spotify:track:6ip18kbvKcb5YE21mv2hC7","Black Balloon","spotify:artist:5BYuBzqmTXwUDw2rYkwExr","The Kills","spotify:album:09lYL0wyrdMbiaRuiCshRv","Black Balloon EP","spotify:artist:5BYuBzqmTXwUDw2rYkwExr","The Kills","2009-04-28","https://i.scdn.co/image/ab67616d0000b2735ce83a71fa00833323866af6","1","1","230920","","false","0","GBCEL0700586","","2014-08-08T13:18:54Z","alternative dance,dance-punk,garage rock,garage rock revival,indie rock,indietronica,modern blues rock,modern rock,new rave","0.838","0.443","7","-7.124","0","0.0531","0.13","0.0136","0.0742","0.186","118.995","4","","Domino Recording Co","C Domino Recording Co, P Domino Recording Co"
"spotify:track:6jsxnTTR9WfFhQk7sc0WL1","Feed Me Jack Or: How I Learned To Stop Worrying And Love Peter Sellers","spotify:artist:1Li0eIWeMeWcOOWpImcG9H","Albert Hammond Jr","spotify:album:5VdOzZmXRZtDbzIW2wg8XK","Como Te Llama?","spotify:artist:1Li0eIWeMeWcOOWpImcG9H","Albert Hammond Jr","2008-07-08","https://i.scdn.co/image/ab67616d0000b2730498baacbac5473b9bc23b1c","1","13","172013","https://p.scdn.co/mp3-preview/af4b6c07a4a49fb26210c370a659a56590d1cb08?cid=9950ac751e34487dbbe027c4fd7f8e99","false","12","USRC10800230","","2014-08-08T13:18:54Z","garage rock","0.546","0.765","4","-6.229","1","0.0317","0.362","0.0000257","0.313","0.834","78.442","4","","Black Seal","P (P) 2008 Black Seal, a unit of SONY BMG MUSIC ENTERTAINMENT"
"spotify:track:6nAD4H0ujyEeBTxbXZkZeC","10 A.M. Automatic","spotify:artist:7mnBLXK823vNxN3UWB7Gfz","The Black Keys","spotify:album:6OphQUjIBIZHXzugkjMjxz","Rubber Factory","spotify:artist:7mnBLXK823vNxN3UWB7Gfz","The Black Keys","2004-09-07","https://i.scdn.co/image/ab67616d0000b273f32da28ba5e9891fa2357dcf","1","2","179133","","false","0","USFP60401102","","2014-08-08T13:18:54Z","alternative rock,blues rock,garage rock,indie rock,indietronica,modern blues rock,modern rock,punk blues,rock,roots rock","0.519","0.946","0","-3.298","1","0.0955","0.638","0.0855","0.0367","0.495","122.451","4","","Fat Possum Records",""
"spotify:track:6r5nFFsW4uilGrW3qi5FcO","Crying Lightning","spotify:artist:7Ln80lUS6He07XvHI8qqHH","Arctic Monkeys","spotify:album:5zZAxVM1j5O6ZTkcqUn1Tu","Humbug","spotify:artist:7Ln80lUS6He07XvHI8qqHH","Arctic Monkeys","2009-08-25","https://i.scdn.co/image/ab67616d0000b273d2e717d1411951f26e1699da","1","2","223160","","false","0","GBCEL0900443","","2014-08-08T13:18:54Z","garage rock,modern rock,permanent wave,rock,sheffield indie","0.498","0.894","4","-4.458","0","0.0475","0.0137","0.000386","0.252","0.677","106.707","4","","Domino Recording Co.","C 2009 Domino Recording Co, P 2009 Domino Recording Co"
"spotify:track:6tbSr349DDziMLCWiDTAd5","Next Girl","spotify:artist:7mnBLXK823vNxN3UWB7Gfz","The Black Keys","spotify:album:6BhS0iZh607Op7sWvSXT4o","Brothers","spotify:artist:7mnBLXK823vNxN3UWB7Gfz","The Black Keys","2010-05-18","https://i.scdn.co/image/ab67616d0000b2739bb3d908c702bd4187c81751","1","2","198266","","false","0","USNO11000077","","2014-08-08T13:18:54Z","alternative rock,blues rock,garage rock,indie rock,indietronica,modern blues rock,modern rock,punk blues,rock,roots rock","0.521","0.702","1","-6.29","0","0.0369","0.0431","0.000238","0.116","0.239","85.727","4","","The Black Keys, exclusively licensed to v2 records international T/A Cooperative Music","C (C) 2010 The Black Keys, exclusively licensed to v2 records international T/A Cooperative Music, P (P) 2010 The Black Keys, exclusively licensed to v2 records international T/A Cooperative Music"
"spotify:track:6ttg1sxtU12beFZkjoc6j5","Gold Lion","spotify:artist:3TNt4aUIxgfy9aoaft5Jj2","Yeah Yeah Yeahs","spotify:album:4vILeh9sgKiDXnyL2pHCiz","Show Your Bones","spotify:artist:3TNt4aUIxgfy9aoaft5Jj2","Yeah Yeah Yeahs","2006-01-01","https://i.scdn.co/image/ab67616d0000b273996511f127936c878b380a21","1","1","187133","https://p.scdn.co/mp3-preview/faeb610b54bdf320c097312f44b1f5579f0a8fa8?cid=9950ac751e34487dbbe027c4fd7f8e99","false","55","USUM70600433","","2014-08-08T13:18:54Z","alternative dance,alternative rock,art pop,dance-punk,garage rock,indie rock,modern rock,neo-synthpop,new rave","0.521","0.848","9","-3.396","1","0.065","0.0204","0.0000121","0.081","0.297","158.739","4","","Interscope","C © 2006 Yeah Yeah Yeahs, P ℗ 2006 Yeah Yeah Yeahs, under exclusive license in the United States to Interscope Records"
"spotify:track:6vSq5q5DCs1IvwKIq53hj2","Animal","spotify:artist:4l1cKWYW591xnwEGxpUg3J","Miike Snow","spotify:album:3EqIz9KGQakhATc71OGQQi","Miike Snow","spotify:artist:4l1cKWYW591xnwEGxpUg3J","Miike Snow","2009-01-01","https://i.scdn.co/image/ab67616d0000b2732d27f6a6e335c47121395061","1","1","263426","https://p.scdn.co/mp3-preview/5a725e2dd691b76eb2e266a5fef464ce3d3b992f?cid=9950ac751e34487dbbe027c4fd7f8e99","false","60","USCJ80900254","","2014-08-08T13:18:54Z","alternative dance,electropop,indietronica,neo-synthpop,swedish electropop,swedish indie pop,swedish synthpop","0.774","0.721","6","-6.662","0","0.0773","0.0126","0.00000649","0.0952","0.654","118.048","4","","Downtown Records/Republic Records","C © 2009 Universal Republic Records, a Division of UMG Records, Inc. and Downtown Records, P ℗ 2009 Universal Republic Records, a Division of UMG Records, Inc. and Downtown Records"
"spotify:track:6zZO7pgeSAe2Ba5ym0gQwl","Wetsuit","spotify:artist:0Ak6DLKHtpR6TEEnmcorKA","The Vaccines","spotify:album:6eWtdQm0hSlTgpkbw4LaBG","What Did You Expect from the Vaccines?","spotify:artist:0Ak6DLKHtpR6TEEnmcorKA","The Vaccines","2011-03-11","https://i.scdn.co/image/ab67616d0000b273142bfc39a4ff74597bf6eaae","1","5","230240","","false","0","GBARL1100005","","2014-08-08T13:18:54Z","british indie rock,garage rock,indie rock,modern rock,rock","0.474","0.742","5","-6.233","1","0.0324","0.00444","0.00666","0.166","0.233","120.744","4","","Columbia","P Tracks 1 & 4 (P) 2010; all other tracks (P) 2011 Sony Music Entertainment UK Limited"
"spotify:track:7MJoUug4PEgPVs3DjQVSeG","White Feather","spotify:artist:3yEnArbNHyTCwMRvD9SBy4","Wolfmother","spotify:album:0L7wO9iFQjvnD69VnRXjQi","Cosmic Egg (Deluxe)","spotify:artist:3yEnArbNHyTCwMRvD9SBy4","Wolfmother","2009-01-01","https://i.scdn.co/image/ab67616d0000b27368f50f607b41dc283ab8d3e6","1","3","184240","https://p.scdn.co/mp3-preview/7730b605918602ce7cd00e690c24998cca019876?cid=9950ac751e34487dbbe027c4fd7f8e99","false","15","AUUM70901896","","2014-08-08T13:18:54Z","alternative rock,australian psych,garage rock,modern blues rock,modern rock,rock","0.573","0.878","9","-4.508","1","0.0495","0.00018","0.0000276","0.189","0.626","111.384","4","","Universal Music Australia Pty. Ltd.","C © 2009 Modular Recordings, P ℗ 2009 Modular Recordings"
"spotify:track:7aPJPm0yFfRrTuBw05qVE3","New Fang","spotify:artist:4zYQWYmtimAEmI6WWEzGfO","Them Crooked Vultures","spotify:album:2J1Su4rQL12Nf3v6w3MBvl","Them Crooked Vultures","spotify:artist:4zYQWYmtimAEmI6WWEzGfO","Them Crooked Vultures","2009-01-01","https://i.scdn.co/image/ab67616d0000b2738d0f94c9033064072869e8c4","1","3","228640","","false","0","USRW30900005","","2014-08-08T13:18:54Z","alternative metal,alternative rock,modern blues rock,modern rock,rock,supergroup","0.276","0.962","11","-3.797","0","0.0629","0.00000976","0.000366","0.0327","0.741","189.898","4","","Interscope","C © 2009 Them Crooked Vultures, LLC, under exclusive license to DGC Records in the U.S.A., P ℗ 2009 Them Crooked Vultures, LLC, under exclusive license to DGC Records in the U.S.A."
"spotify:track:7bBanJZSbDq57TtZuY5dxw","Lisa","spotify:artist:1Li0eIWeMeWcOOWpImcG9H","Albert Hammond Jr","spotify:album:5VdOzZmXRZtDbzIW2wg8XK","Como Te Llama?","spotify:artist:1Li0eIWeMeWcOOWpImcG9H","Albert Hammond Jr","2008-07-08","https://i.scdn.co/image/ab67616d0000b2730498baacbac5473b9bc23b1c","1","3","225440","https://p.scdn.co/mp3-preview/a9642c7f180fe509423eef827b6712e1f9d0f208?cid=9950ac751e34487dbbe027c4fd7f8e99","false","15","USRC10800220","","2014-08-08T13:18:54Z","garage rock","0.54","0.399","9","-6.464","1","0.0371","0.137","0.0119","0.107","0.717","83.391","4","","Black Seal","P (P) 2008 Black Seal, a unit of SONY BMG MUSIC ENTERTAINMENT"
"spotify:track:7c13Xlndg43PnSzpHRD11d","Hold On","spotify:artist:16GcWuvvybAoaHr0NqT8Eh","Alabama Shakes","spotify:album:4T5HcyeH1iwJezAZdgrhw0","Hold On","spotify:artist:16GcWuvvybAoaHr0NqT8Eh","Alabama Shakes","2012-01-31","https://i.scdn.co/image/ab67616d0000b273ca960d5906c61a8a15181e26","1","1","229453","","false","0","USATO1200067","","2014-08-08T13:18:54Z","alabama indie,modern blues rock,rock","0.561","0.708","5","-4.708","1","0.0341","0.205","0.423","0.102","0.518","88.319","4","","ATO Records","P (P) 2012 ATO Records, LLC. All Rights Reserved."
"spotify:track:7e8utCy2JlSB8dRHKi49xM","Fluorescent Adolescent","spotify:artist:7Ln80lUS6He07XvHI8qqHH","Arctic Monkeys","spotify:album:6rsQnwaoJHxXJRCDBPkBRw","Favourite Worst Nightmare (Standard Version)","spotify:artist:7Ln80lUS6He07XvHI8qqHH","Arctic Monkeys","2007-04-24","https://i.scdn.co/image/ab67616d0000b2730c8ac83035e9588e8ad34b90","1","5","173493","https://p.scdn.co/mp3-preview/5d554321da6089f449862bf515d63fe3f80829f9?cid=9950ac751e34487dbbe027c4fd7f8e99","false","72","GBCEL0700067","","2014-08-08T13:18:54Z","garage rock,modern rock,permanent wave,rock,sheffield indie","0.646","0.813","6","-5.29","0","0.0288","0.00178","0.0000226","0.144","0.821","112.115","4","","Domino/Warner Records","C © 2007 Domino Recording Company Ltd. under exclusive license to Warner Records Inc. for the United States, and WEA International Inc. for Canada., P ℗ 2007 Domino Recording Company Ltd. under exclusive license to Warner Records Inc. for the United States, and WEA International Inc. for Canada."
"spotify:track:7f5oetlPSbumwnDfgEseMg","My Propeller","spotify:artist:7Ln80lUS6He07XvHI8qqHH","Arctic Monkeys","spotify:album:5zZAxVM1j5O6ZTkcqUn1Tu","Humbug","spotify:artist:7Ln80lUS6He07XvHI8qqHH","Arctic Monkeys","2009-08-25","https://i.scdn.co/image/ab67616d0000b273d2e717d1411951f26e1699da","1","1","207520","","false","0","GBCEL0900442","","2014-08-08T13:18:54Z","garage rock,modern rock,permanent wave,rock,sheffield indie","0.415","0.655","9","-6.771","0","0.03","0.0653","0.0343","0.233","0.673","115.703","4","","Domino Recording Co.","C 2009 Domino Recording Co, P 2009 Domino Recording Co"
"spotify:track:7iuEeyQORvR6hCuulLs8H8","I'm Bound To Pack It Up","spotify:artist:4F84IBURUo98rz4r61KF70","The White Stripes","spotify:album:0vkb15L7oNuvVcznJRE7xc","De Stijl","spotify:artist:4F84IBURUo98rz4r61KF70","The White Stripes","2000-06-20","https://i.scdn.co/image/ab67616d0000b2734929abc7cd7fbce539e08670","1","5","189960","","false","0","GBBKS0100381","","2014-08-08T13:18:54Z","alternative rock,blues rock,detroit rock,garage rock,modern blues rock,permanent wave,punk blues,rock","0.469","0.583","6","-5.112","1","0.0308","0.876","0.0000442","0.0687","0.315","88.656","4","","XL","C 2001 XL Recordings Ltd. Under exclusive license fromThird Man Records, P 2001 XL Recordings Ltd. Under exclusive license fromThird Man Records"
"spotify:track:7oVqbYLuql1XFKTpQQKn5s","Crosstown Traffic","spotify:artist:776Uo845nYHJpNaStv1Ds4","Jimi Hendrix","spotify:album:2vfiwvlxOBNBohRXfvlMtY","Experience Hendrix: The Best Of Jimi Hendrix","spotify:artist:776Uo845nYHJpNaStv1Ds4","Jimi Hendrix","1997-09-16","https://i.scdn.co/image/ab67616d0000b2737bfdcc5707e04f9418d2b69d","1","7","139266","https://p.scdn.co/mp3-preview/b0221033f8dccd6208a541758f049ce098a0e532?cid=9950ac751e34487dbbe027c4fd7f8e99","false","37","USQX90900737","","2014-08-08T13:18:54Z","acid rock,album rock,classic rock,hard rock,proto-metal,psychedelic rock,rock","0.482","0.96","0","-5.269","0","0.126","0.254","0.00000243","0.294","0.544","113.263","4","","Legacy Recordings","P This compilation (P) 1997 Sony Music Entertainment"
