"Track URI","Track Name","Artist URI(s)","Artist Name(s)","Album URI","Album Name","Album Artist URI(s)","Album Artist Name(s)","Album Release Date","Album Image URL","Disc Number","Track Number","Track Duration (ms)","Track Preview URL","Explicit","Popularity","ISRC","Added By","Added At","Artist Genres","Danceability","Energy","Key","Loudness","Mode","Speechiness","Acousticness","Instrumentalness","Liveness","Valence","Tempo","Time Signature","Album Genres","Label","Copyrights"
"spotify:track:7tptFBIZxSHgTv9n6mgKlY","Lungs","spotify:artist:3CjlHNtplJyTf9npxaPl5w","CHVRCHES","spotify:album:54IMJ8S0redmP6krSlKZLD","The Bones Of What You Believe (Special Edition)","spotify:artist:3CjlHNtplJyTf9npxaPl5w","CHVRCHES","2013-01-01","https://i.scdn.co/image/ab67616d0000b2736ebe69a7244166c5cc2a9315","1","10","181466","https://p.scdn.co/mp3-preview/58c2a2300634932499e410b33c174523157a6839?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","GBZN81300026","spotify:user:evebal","2024-07-15T21:21:12Z","indietronica,metropopolis,neo-synthpop,shimmer pop","0.707","0.563","5","-5.196","1","0.0618","0.0127","0.00000229","0.104","0.832","95.02","4","","Glassnote","C © 2013 CHVRCHES under exclusive license to Glassnote Entertainment Group LLC, P ℗ 2013 CHVRCHES under exclusive license to Glassnote Entertainment Group LLC"
"spotify:track:0sXwModOsujAaxSP5pJ3cc","By The Throat","spotify:artist:3CjlHNtplJyTf9npxaPl5w","CHVRCHES","spotify:album:54IMJ8S0redmP6krSlKZLD","The Bones Of What You Believe (Special Edition)","spotify:artist:3CjlHNtplJyTf9npxaPl5w","CHVRCHES","2013-01-01","https://i.scdn.co/image/ab67616d0000b2736ebe69a7244166c5cc2a9315","1","11","248613","https://p.scdn.co/mp3-preview/93fada039b66304ce6fe23dab8ed94f0897f8060?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","GBZN81300027","spotify:user:evebal","2024-07-15T21:21:12Z","indietronica,metropopolis,neo-synthpop,shimmer pop","0.638","0.595","10","-6.072","0","0.0311","0.00354","0.000595","0.0898","0.264","118","4","","Glassnote","C © 2013 CHVRCHES under exclusive license to Glassnote Entertainment Group LLC, P ℗ 2013 CHVRCHES under exclusive license to Glassnote Entertainment Group LLC"
"spotify:track:3LwP2XFecUVTxpn9QcPPrI","You Caught The Light","spotify:artist:3CjlHNtplJyTf9npxaPl5w","CHVRCHES","spotify:album:54IMJ8S0redmP6krSlKZLD","The Bones Of What You Believe (Special Edition)","spotify:artist:3CjlHNtplJyTf9npxaPl5w","CHVRCHES","2013-01-01","https://i.scdn.co/image/ab67616d0000b2736ebe69a7244166c5cc2a9315","1","12","337666","https://p.scdn.co/mp3-preview/a1d70ff780878b7440fce010ca083345454158d2?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","GBZN81300028","spotify:user:evebal","2024-07-15T21:21:12Z","indietronica,metropopolis,neo-synthpop,shimmer pop","0.464","0.523","5","-7.724","1","0.0285","0.00669","0.0545","0.0972","0.197","105.104","4","","Glassnote","C © 2013 CHVRCHES under exclusive license to Glassnote Entertainment Group LLC, P ℗ 2013 CHVRCHES under exclusive license to Glassnote Entertainment Group LLC"
"spotify:track:1UzmBvoUEuEFavkPnWBMPP","Strong Hand - Bonus Track","spotify:artist:3CjlHNtplJyTf9npxaPl5w","CHVRCHES","spotify:album:54IMJ8S0redmP6krSlKZLD","The Bones Of What You Believe (Special Edition)","spotify:artist:3CjlHNtplJyTf9npxaPl5w","CHVRCHES","2013-01-01","https://i.scdn.co/image/ab67616d0000b2736ebe69a7244166c5cc2a9315","1","13","206360","https://p.scdn.co/mp3-preview/eaf34283d8004e9b1363663b945e41ab38c6e42e?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","GBZN81300032","spotify:user:evebal","2024-07-15T21:21:12Z","indietronica,metropopolis,neo-synthpop,shimmer pop","0.547","0.875","3","-3.492","1","0.0513","0.0149","0.0000562","0.136","0.78","159.946","4","","Glassnote","C © 2013 CHVRCHES under exclusive license to Glassnote Entertainment Group LLC, P ℗ 2013 CHVRCHES under exclusive license to Glassnote Entertainment Group LLC"
"spotify:track:2Z9iC4XkdFIJ57uz1e0sPx","Broken Bones - Bonus Track","spotify:artist:3CjlHNtplJyTf9npxaPl5w","CHVRCHES","spotify:album:54IMJ8S0redmP6krSlKZLD","The Bones Of What You Believe (Special Edition)","spotify:artist:3CjlHNtplJyTf9npxaPl5w","CHVRCHES","2013-01-01","https://i.scdn.co/image/ab67616d0000b2736ebe69a7244166c5cc2a9315","1","14","224720","https://p.scdn.co/mp3-preview/3b5fd3ed151d898ca221eb625166892485c790ab?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","GBZN81300033","spotify:user:evebal","2024-07-15T21:21:12Z","indietronica,metropopolis,neo-synthpop,shimmer pop","0.663","0.504","2","-8.438","1","0.0279","0.00956","0.784","0.118","0.207","129.987","4","","Glassnote","C © 2013 CHVRCHES under exclusive license to Glassnote Entertainment Group LLC, P ℗ 2013 CHVRCHES under exclusive license to Glassnote Entertainment Group LLC"
"spotify:track:6cNt9nIDbfLesqYixSBHDR","The Mother We Share - We Were Promised Jetpacks Remix/Bonus Track","spotify:artist:3CjlHNtplJyTf9npxaPl5w, spotify:artist:3gnrmLahFhVXRI9DA1MImH","CHVRCHES, We Were Promised Jetpacks","spotify:album:54IMJ8S0redmP6krSlKZLD","The Bones Of What You Believe (Special Edition)","spotify:artist:3CjlHNtplJyTf9npxaPl5w","CHVRCHES","2013-01-01","https://i.scdn.co/image/ab67616d0000b2736ebe69a7244166c5cc2a9315","1","16","358733","https://p.scdn.co/mp3-preview/1bd02cb53d182419f93bc5ae8f2726255150f758?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","GBZN81300034","spotify:user:evebal","2024-07-15T21:21:12Z","indietronica,metropopolis,neo-synthpop,shimmer pop,scottish hush,scottish indie,scottish rock","0.601","0.721","1","-7.332","1","0.0534","0.00106","0.865","0.325","0.318","173.986","4","","Glassnote","C © 2013 CHVRCHES under exclusive license to Glassnote Entertainment Group LLC, P ℗ 2013 CHVRCHES under exclusive license to Glassnote Entertainment Group LLC"
"spotify:track:4KdGz4C6fZoLyP93QmBaxZ","Never Ending Circles","spotify:artist:3CjlHNtplJyTf9npxaPl5w","CHVRCHES","spotify:album:1icGjif3DwL3PGKrKfuYh1","Every Open Eye","spotify:artist:3CjlHNtplJyTf9npxaPl5w","CHVRCHES","2015-09-25","https://i.scdn.co/image/ab67616d0000b273f1b4b8e3219fa23bf218d457","1","1","186649","https://p.scdn.co/mp3-preview/c07d4ee86e44e5e1ce8ad978a01073c99e8ee14e?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","GBZN81500002","spotify:user:evebal","2024-07-15T21:21:12Z","indietronica,metropopolis,neo-synthpop,shimmer pop","0.504","0.792","5","-3.997","1","0.0368","0.0886","0","0.445","0.403","89.971","4","","Glassnote Entertainment Group","C © 2015 CHVRCHES under exclusive license to Glassnote Entertainment Group LLC, P ℗ 2015 CHVRCHES under exclusive license to Glassnote Entertainment Group LLC"
"spotify:track:20GiNYO3NzOqBq9i8k8l9S","Keep You On My Side","spotify:artist:3CjlHNtplJyTf9npxaPl5w","CHVRCHES","spotify:album:1icGjif3DwL3PGKrKfuYh1","Every Open Eye","spotify:artist:3CjlHNtplJyTf9npxaPl5w","CHVRCHES","2015-09-25","https://i.scdn.co/image/ab67616d0000b273f1b4b8e3219fa23bf218d457","1","3","265933","https://p.scdn.co/mp3-preview/b8b32c26c75610e012fa75d872847f96594155a1?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","GBZN81500003","spotify:user:evebal","2024-07-15T21:21:12Z","indietronica,metropopolis,neo-synthpop,shimmer pop","0.68","0.707","1","-5.505","1","0.0319","0.0015","0.0218","0.179","0.107","126.012","4","","Glassnote Entertainment Group","C © 2015 CHVRCHES under exclusive license to Glassnote Entertainment Group LLC, P ℗ 2015 CHVRCHES under exclusive license to Glassnote Entertainment Group LLC"
"spotify:track:2gNl0X09EFvqTurPXIhQsI","Make Them Gold","spotify:artist:3CjlHNtplJyTf9npxaPl5w","CHVRCHES","spotify:album:1icGjif3DwL3PGKrKfuYh1","Every Open Eye","spotify:artist:3CjlHNtplJyTf9npxaPl5w","CHVRCHES","2015-09-25","https://i.scdn.co/image/ab67616d0000b273f1b4b8e3219fa23bf218d457","1","4","231765","https://p.scdn.co/mp3-preview/05c0d2bf1d644cc99ebde2d86b3f018873e492ad?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","GBZN81500004","spotify:user:evebal","2024-07-15T21:21:12Z","indietronica,metropopolis,neo-synthpop,shimmer pop","0.612","0.858","7","-5.437","0","0.0478","0.0124","0","0.0984","0.432","145.306","4","","Glassnote Entertainment Group","C © 2015 CHVRCHES under exclusive license to Glassnote Entertainment Group LLC, P ℗ 2015 CHVRCHES under exclusive license to Glassnote Entertainment Group LLC"
"spotify:track:3aUfWeMesfVs2niopKjNxV","Clearest Blue","spotify:artist:3CjlHNtplJyTf9npxaPl5w","CHVRCHES","spotify:album:1icGjif3DwL3PGKrKfuYh1","Every Open Eye","spotify:artist:3CjlHNtplJyTf9npxaPl5w","CHVRCHES","2015-09-25","https://i.scdn.co/image/ab67616d0000b273f1b4b8e3219fa23bf218d457","1","5","233769","https://p.scdn.co/mp3-preview/a61a0d60e722df988f86d5f1212894bd66dd0fb9?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","GBZN81500005","spotify:user:evebal","2024-07-15T21:21:12Z","indietronica,metropopolis,neo-synthpop,shimmer pop","0.641","0.832","1","-5.873","1","0.0333","0.017","0.00186","0.0648","0.167","123.03","4","","Glassnote Entertainment Group","C © 2015 CHVRCHES under exclusive license to Glassnote Entertainment Group LLC, P ℗ 2015 CHVRCHES under exclusive license to Glassnote Entertainment Group LLC"
"spotify:track:6UOz04P0ctHzpMmyvqkGqA","Empty Threat","spotify:artist:3CjlHNtplJyTf9npxaPl5w","CHVRCHES","spotify:album:1icGjif3DwL3PGKrKfuYh1","Every Open Eye","spotify:artist:3CjlHNtplJyTf9npxaPl5w","CHVRCHES","2015-09-25","https://i.scdn.co/image/ab67616d0000b273f1b4b8e3219fa23bf218d457","1","7","244189","https://p.scdn.co/mp3-preview/b4c8677f82f1ed6c7d963250fc6395b5992b3d00?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","GBZN81500007","spotify:user:evebal","2024-07-15T21:21:12Z","indietronica,metropopolis,neo-synthpop,shimmer pop","0.678","0.684","8","-4.921","1","0.026","0.00776","0.00000127","0.248","0.412","132.45","4","","Glassnote Entertainment Group","C © 2015 CHVRCHES under exclusive license to Glassnote Entertainment Group LLC, P ℗ 2015 CHVRCHES under exclusive license to Glassnote Entertainment Group LLC"
"spotify:track:49j4fyp5Wra73nv6zp5RG3","Down Side Of Me","spotify:artist:3CjlHNtplJyTf9npxaPl5w","CHVRCHES","spotify:album:1icGjif3DwL3PGKrKfuYh1","Every Open Eye","spotify:artist:3CjlHNtplJyTf9npxaPl5w","CHVRCHES","2015-09-25","https://i.scdn.co/image/ab67616d0000b273f1b4b8e3219fa23bf218d457","1","8","310771","https://p.scdn.co/mp3-preview/1a689d9de2fb01ac35b67ae8c92d5370bf196b01?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","GBZN81500008","spotify:user:evebal","2024-07-15T21:21:12Z","indietronica,metropopolis,neo-synthpop,shimmer pop","0.574","0.72","1","-5.448","0","0.0367","0.335","0.000284","0.0693","0.314","84.989","4","","Glassnote Entertainment Group","C © 2015 CHVRCHES under exclusive license to Glassnote Entertainment Group LLC, P ℗ 2015 CHVRCHES under exclusive license to Glassnote Entertainment Group LLC"
"spotify:track:0ECmt9zUOF4D7sDMwCDmYF","Playing Dead","spotify:artist:3CjlHNtplJyTf9npxaPl5w","CHVRCHES","spotify:album:1icGjif3DwL3PGKrKfuYh1","Every Open Eye","spotify:artist:3CjlHNtplJyTf9npxaPl5w","CHVRCHES","2015-09-25","https://i.scdn.co/image/ab67616d0000b273f1b4b8e3219fa23bf218d457","1","9","215696","https://p.scdn.co/mp3-preview/1e833ea4fdfeaf569875c01f894513ce9a3b4f79?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","GBZN81500009","spotify:user:evebal","2024-07-15T21:21:12Z","indietronica,metropopolis,neo-synthpop,shimmer pop","0.551","0.796","3","-3.525","0","0.0318","0.0162","0.000196","0.196","0.464","92.962","4","","Glassnote Entertainment Group","C © 2015 CHVRCHES under exclusive license to Glassnote Entertainment Group LLC, P ℗ 2015 CHVRCHES under exclusive license to Glassnote Entertainment Group LLC"
"spotify:track:5aCImDeFaWVZB4BFfadf0c","Bury It","spotify:artist:3CjlHNtplJyTf9npxaPl5w","CHVRCHES","spotify:album:1icGjif3DwL3PGKrKfuYh1","Every Open Eye","spotify:artist:3CjlHNtplJyTf9npxaPl5w","CHVRCHES","2015-09-25","https://i.scdn.co/image/ab67616d0000b273f1b4b8e3219fa23bf218d457","1","10","188704","https://p.scdn.co/mp3-preview/aad9dd110cd9b79ea5f66522bda20bc64a0ab0de?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","GBZN81500010","spotify:user:evebal","2024-07-15T21:21:12Z","indietronica,metropopolis,neo-synthpop,shimmer pop","0.637","0.784","1","-4.054","1","0.0313","0.000531","0.0139","0.315","0.287","100.024","4","","Glassnote Entertainment Group","C © 2015 CHVRCHES under exclusive license to Glassnote Entertainment Group LLC, P ℗ 2015 CHVRCHES under exclusive license to Glassnote Entertainment Group LLC"
"spotify:track:7kD1HNMUQgA8DsT06GBXo5","Afterglow","spotify:artist:3CjlHNtplJyTf9npxaPl5w","CHVRCHES","spotify:album:1icGjif3DwL3PGKrKfuYh1","Every Open Eye","spotify:artist:3CjlHNtplJyTf9npxaPl5w","CHVRCHES","2015-09-25","https://i.scdn.co/image/ab67616d0000b273f1b4b8e3219fa23bf218d457","1","11","194321","https://p.scdn.co/mp3-preview/aef8d4d80f7605ff565f7c8ef0a5fdff48b34129?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","GBZN81500011","spotify:user:evebal","2024-07-15T21:21:12Z","indietronica,metropopolis,neo-synthpop,shimmer pop","0.285","0.183","5","-11.217","1","0.0352","0.952","0.071","0.0801","0.0796","126.523","4","","Glassnote Entertainment Group","C © 2015 CHVRCHES under exclusive license to Glassnote Entertainment Group LLC, P ℗ 2015 CHVRCHES under exclusive license to Glassnote Entertainment Group LLC"
"spotify:track:22RzNCXeeCNd2J0m2SYdA2","Kiss My Lips (Borgore vs. Dev)","spotify:artist:7u160I5qtBYZTQMLEIJmyz, spotify:artist:7Ip2u3e5Nv6fFb5xyIHxEE","Borgore, DEV","spotify:album:3srw0pWCACVqSWAJfI2Xru","Flex","spotify:artist:7u160I5qtBYZTQMLEIJmyz","Borgore","2012-02-28","https://i.scdn.co/image/ab67616d0000b2731d27ec721f5f3f6be1a3fd6a","1","3","246666","https://p.scdn.co/mp3-preview/9066c25a28bd7725cd9295c8f3e455ff26fd309d?cid=9950ac751e34487dbbe027c4fd7f8e99","false","18","GBD9Z1200063","spotify:user:evebal","2024-07-15T21:21:12Z","brostep,classic dubstep,dubstep,edm,electro house,dance pop,electropop","0.58","0.924","11","-3.571","0","0.0474","0.0000927","0.763","0.27","0.593","144.087","4","","Buygore Records","C 2012 Buygore Records, P 2012 Buygore Records"
"spotify:track:0BU2OFDU7NvV7zza77F2YN","BANG BANG BANG","spotify:artist:4Kxlr1PRlDKEB0ekOCyHgX","BIGBANG","spotify:album:2YJrdV7ZxFSrNa2rMaLr9D","A","spotify:artist:4Kxlr1PRlDKEB0ekOCyHgX","BIGBANG","2015-06-01","https://i.scdn.co/image/ab67616d0000b273b314703330d32200594c8e38","1","1","220238","https://p.scdn.co/mp3-preview/8b9948a21500448250d1486e0f6f09990f4ec956?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","KRA401500556","spotify:user:evebal","2024-07-15T21:21:12Z","k-pop,k-pop boy group","0.694","0.832","5","-3.038","0","0.0598","0.0192","0","0.355","0.424","135.011","4","","YG Entertainment","C 2015 YG Entertainment, P 2015 YG Entertainment"
"spotify:track:3qZkpG7RW81clweFyefCe2","Take Me Home (feat. Bebe Rexha)","spotify:artist:1LOB7jTeEV14pHai6EXSzF, spotify:artist:64M6ah0SkkRsnPGtGiRAbb","Cash Cash, Bebe Rexha","spotify:album:5lLQIsKacRMQwp4tfrocjh","Overtime EP","spotify:artist:1LOB7jTeEV14pHai6EXSzF","Cash Cash","2013-10-29","https://i.scdn.co/image/ab67616d0000b273b841128572331ebb179f781f","1","1","206320","https://p.scdn.co/mp3-preview/22d9a84abc2944ca023f8d89c399759a0e8b6e4e?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","USAT21301968","spotify:user:evebal","2024-07-15T21:21:12Z","dance pop,edm,electro house,electropowerpop,pop dance,progressive electro house,dance pop,pop","0.571","0.903","7","-2.184","1","0.214","0.0615","0.00000123","0.186","0.477","127.951","4","","Big Beat Records/Atlantic","C © 2013 Big Beat Records Inc. for the United States and WEA International for the World outside the United States and Europe. A Warner Music Group Company, P ℗ 2013 Big Beat Records Inc. for the United States and WEA International for the World outside the United States and Europe. A Warner Music Group Company"
"spotify:track:54byd42gABS9onpYHipyoP","The Light","spotify:artist:2Sqr0DXoaYABbjBo9HaMkM","Sara Bareilles","spotify:album:627ukPRwYxyBREHxBq0vGJ","Kaleidoscope Heart","spotify:artist:2Sqr0DXoaYABbjBo9HaMkM","Sara Bareilles","2010-09-07","https://i.scdn.co/image/ab67616d0000b2733fa3caf3da101e3cd28a53a6","1","7","262746","https://p.scdn.co/mp3-preview/a415d5bf9b5f522b0a2bef9acb9649cfb5fd8cdf?cid=9950ac751e34487dbbe027c4fd7f8e99","false","31","USSM11001697","spotify:user:evebal","2024-07-15T21:21:12Z","acoustic pop,ectofolk,lilith,neo mellow,pop rock,post-teen pop","0.561","0.585","7","-8.793","1","0.0297","0.565","0.00375","0.0691","0.38","122.993","4","","Epic","P (P) 2010 Sony Music Entertinament"
"spotify:track:1zVhMuH7agsRe6XkljIY4U","human","spotify:artist:7H55rcKCfwqkyDFH9wpKM6","Christina Perri","spotify:album:2kvhrkMLDOMuoDYrQo0mzX","human","spotify:artist:7H55rcKCfwqkyDFH9wpKM6","Christina Perri","2013-11-18","https://i.scdn.co/image/ab67616d0000b2732e6fcfb5b904a84cd4c6b96b","1","1","250706","https://p.scdn.co/mp3-preview/f79a75b1cff85615e895fe88b52fa592e97ccd3f?cid=9950ac751e34487dbbe027c4fd7f8e99","false","52","USAT21304202","spotify:user:evebal","2024-07-15T21:21:12Z","pop","0.439","0.489","8","-6.286","1","0.0368","0.132","0.000643","0.114","0.253","143.808","4","","Atlantic Records","C © 2013 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States. A Warner Music Group Company, P ℗ 2013 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States. A Warner Music Group Company"
"spotify:track:0zxG0MKqXBEbwU09H7gEIs","the words","spotify:artist:7H55rcKCfwqkyDFH9wpKM6","Christina Perri","spotify:album:74PXwYZw2Z5UF6keoLp8qH","head or heart","spotify:artist:7H55rcKCfwqkyDFH9wpKM6","Christina Perri","2014-03-27","https://i.scdn.co/image/ab67616d0000b273ab116bca927aa56c2618f290","1","8","253453","https://p.scdn.co/mp3-preview/333eb14a79c59ee37e4116743117fe4c5ee8d20d?cid=9950ac751e34487dbbe027c4fd7f8e99","false","35","USAT21400025","spotify:user:evebal","2024-07-15T21:21:12Z","pop","0.505","0.413","11","-9.378","1","0.0278","0.734","0","0.138","0.209","77.023","4","","Atlantic Records","C © 2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States. A Warner Music Group Company, P ℗ 2014 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States. A Warner Music Group Company"
"spotify:track:2E0fhpXbNfksy2mdjm57bf","Salute","spotify:artist:3e7awlrlDSwF3iM0WBjGMp","Little Mix","spotify:album:06haetPrpbIFCY1FUWzVel","Salute (The Deluxe Edition)","spotify:artist:3e7awlrlDSwF3iM0WBjGMp","Little Mix","2013-11-11","https://i.scdn.co/image/ab67616d0000b27398652057b1044167edbe79a6","1","1","236013","https://p.scdn.co/mp3-preview/c82ae2064d3c8a1595caf479ec160a317c2a6710?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","GBHMU1300290","spotify:user:evebal","2024-07-15T21:21:12Z","girl group,pop,talent show,uk pop","0.641","0.732","2","-5.324","1","0.051","0.0992","0","0.285","0.352","82.027","4","","Syco Music","P (P) 2013 Simco Limited under exclusive license to Sony Music Entertainment UK Limited"
"spotify:track:0UaMYEvWZi0ZqiDOoHU3YI","Lose Control (feat. Ciara & Fat Man Scoop)","spotify:artist:2wIVse2owClT7go1WT98tk, spotify:artist:2NdeV5rLm47xAvogXrYhJX, spotify:artist:15GGbJKqC6w0VYyAJtjej6","Missy Elliott, Ciara, Fatman Scoop","spotify:album:6vV5UrXcfyQD1wu4Qo2I9K","The Cookbook","spotify:artist:2wIVse2owClT7go1WT98tk","Missy Elliott","2005-07-04","https://i.scdn.co/image/ab67616d0000b273f1dfae21eaac0d24fb3dcf5a","1","4","226863","https://p.scdn.co/mp3-preview/253a76c453026570394aa26156691d1d81b387c0?cid=9950ac751e34487dbbe027c4fd7f8e99","true","65","USEE10414022","spotify:user:evebal","2024-07-15T21:21:12Z","dance pop,hip hop,hip pop,neo soul,pop rap,r&b,rap,urban contemporary,virginia hip hop,dance pop,hip pop,pop,r&b,urban contemporary,nyc rap","0.904","0.813","4","-7.105","0","0.121","0.0311","0.00697","0.0471","0.81","125.461","4","","Atlantic Records/ATG","C © 2005 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States., P ℗ 2005 Atlantic Recording Corporation for the United States and WEA International Inc. for the world outside of the United States"
"spotify:track:5UWYJWoVXRpaLuzzXmHqg8","9 To 5","spotify:artist:32vWCbZh0xZ4o9gkz4PsEU","Dolly Parton","spotify:album:4QrOzl1g2R19A8b2mjGHGx","Dolly Parton Slipcase","spotify:artist:32vWCbZh0xZ4o9gkz4PsEU","Dolly Parton","2003","https://i.scdn.co/image/ab67616d0000b273acf2a03966fbf605e2c2b2a1","1","55","162466","https://p.scdn.co/mp3-preview/6384764199bf3d44f69085d62e10a076855ac8c8?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","USRN19400384","spotify:user:evebal","2024-07-15T21:21:12Z","classic country pop,country,country dawn","0.554","0.783","6","-5.852","1","0.0457","0.416","0.00000154","0.631","0.813","105.39","4","","RLG/Legacy","C (P) 2003 SONY BMG MUSIC ENTERTAINMENT"
"spotify:track:1i1rNVtxbE7rdFfpHuNq2j","Hold My Hand","spotify:artist:4ScCswdRlyA23odg9thgIO","Jess Glynne","spotify:album:6uZYkBePCdUP1LltEt9Qin","Hold My Hand","spotify:artist:4ScCswdRlyA23odg9thgIO","Jess Glynne","2015-02-24","https://i.scdn.co/image/ab67616d0000b273bc565f64f315d57dffa4b91d","1","1","227343","https://p.scdn.co/mp3-preview/3c2add27d21cd7e50502dcc5261630dad106bcae?cid=9950ac751e34487dbbe027c4fd7f8e99","false","59","GBAHS1500049","spotify:user:evebal","2024-07-15T21:21:12Z","dance pop,pop,uk pop","0.642","0.823","0","-5.717","1","0.0289","0.00159","0","0.0776","0.431","122.977","4","","Atlantic Records UK","C © 2015 Warner Music UK Limited, P ℗ 2015 Warner Music UK Limited"
"spotify:track:0VxocBntP1XTZRsR9ZURPS","La Vie En Rose","spotify:artist:0WfaItAbs4vlgIA1cuqGtJ","Daniela Andrade","spotify:album:3rU947MaPxzKjSSbx4cQjg","La Vie En Rose","spotify:artist:0WfaItAbs4vlgIA1cuqGtJ","Daniela Andrade","2015-01-28","https://i.scdn.co/image/ab67616d0000b273062f859ffcba42823f00c6c0","1","1","105500","https://p.scdn.co/mp3-preview/250acd22ee4c3c1cb316d036e11f44b7404b46b3?cid=9950ac751e34487dbbe027c4fd7f8e99","false","61","TCACD1552971","spotify:user:evebal","2024-07-15T21:21:12Z","canadian contemporary r&b,folk-pop","0.475","0.149","4","-11.429","1","0.0395","0.844","0","0.14","0.318","95.423","4","","Crooked Lid Records","C 2015 Crooked Lid Records, P 2015 Crooked Lid Records"
"spotify:track:42EpRbCtm2XzNH58aWKInI","Change","spotify:artist:3UwlejyX2b458azZ7eCnHb, spotify:artist:0Q3XMmqKZoREzyfphIFIL6","HyunA, Joon Hyung Yong","spotify:album:28QKgxyoAs5zF0Trwrf8IS","Change","spotify:artist:3UwlejyX2b458azZ7eCnHb","HyunA","2010-01-01","https://i.scdn.co/image/ab67616d0000b273e610b0289d1f699c687c6fbd","1","1","209640","https://p.scdn.co/mp3-preview/9a910425ab055d283d8abcc02e6273a627a03bff?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","KRA391000008","spotify:user:evebal","2024-07-15T21:21:12Z","k-pop","0.872","0.77","1","-4.498","1","0.0558","0.0146","0","0.144","0.66","125.018","4","","Classics & Jazz","C © 2010 Cube Entertainment, P ℗ 2010 Cube Entertainment"
"spotify:track:2WelLQYO7g6rn7tce4KhyJ","Muevelo (feat. Wisin)","spotify:artist:0haZhu4fFKt0Ag94kZDiz2, spotify:artist:3E6xrwgnVfYCrCs0ePERDz","Sofía Reyes, Wisin","spotify:album:1WVOez0zhw5RE8DdyrB8KL","Muevelo (feat. Wisin)","spotify:artist:0haZhu4fFKt0Ag94kZDiz2","Sofía Reyes","2014-08-22","https://i.scdn.co/image/ab67616d0000b27351c3721befe1032f1f1628af","1","1","212204","https://p.scdn.co/mp3-preview/1f24ab44c67c95b6532e6b055e40011798ee8ddd?cid=9950ac751e34487dbbe027c4fd7f8e99","false","34","USWL11400144","spotify:user:evebal","2024-07-15T21:21:12Z","latin pop,latin viral pop,mexican pop,reggaeton,urbano latino","0.605","0.872","8","-2.361","0","0.0431","0.0427","0","0.18","0.886","127.117","4","","WEA Latina","C © 2014 Warner Music Latina, P ℗ 2014 Warner Music Latina"
"spotify:track:0JMok6kVfl3Cfy2kuz3Mg6","I Am the Best (내가 제일 잘 나가)","spotify:artist:1l0mKo96Jh9HVYONcRl3Yp","2NE1","spotify:album:0opIxQvBGJFe3vupyvOICa","2nd Mini Album","spotify:artist:1l0mKo96Jh9HVYONcRl3Yp","2NE1","2011-07-28","https://i.scdn.co/image/ab67616d0000b273fb4632fbe03fedf469376646","1","1","210733","https://p.scdn.co/mp3-preview/2570620d45b4c489482797eb0a6f1a98d69b1f7d?cid=9950ac751e34487dbbe027c4fd7f8e99","false","0","KRA340928830","spotify:user:evebal","2024-07-15T21:21:12Z","dance pop,k-pop,k-pop girl group","0.821","0.847","0","-3.721","1","0.0387","0.00772","0.0032","0.0482","0.712","127.986","4","","YG Entertainment Inc.","C 2011 YG Entertainment Inc., P 2011 YG Entertainment Inc."
